"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045786","GO:0045786","negative regulation of cell cycle","109/3320","399/18860",0.273182957393484,1.55187667965093,5.14995867677792,7.52301205075926e-07,9.78471758857263e-05,8.64683042429934e-05,"ABRAXAS1/APBB2/APC/ATM/BABAM2/BMP2/BMP7/BRD4/BRSK1/BUB3/CACNB4/CAMSAP3/CCNB1/CCND1/CCNF/CDC14B/CDC45/CDC5L/CDC6/CDC73/CDK1/CDK2AP2/CDKN2A/CDT1/CENPF/CEP63/CHFR/CHMP2A/CLOCK/CRY1/DACT1/DMRT1/DNA2/DTL/ERCC6/EZH2/FBXO31/FBXO5/FBXO7/FHL1/FOXC1/FOXO4/FZD3/FZR1/GEN1/GMNN/GNB1L/H2AX/HASPIN/HORMAD1/HOXD10/HPGD/INCA1/INHBA/INTS3/INTS7/IPO5/KANK2/KLHL22/KNL1/MAD1L1/MAD2L1/MDM1/MRNIP/NABP2/NAE1/NPM1/NSUN2/NUBP1/PABIR1/PKD2/PKMYT1/PLK3/PML/PPP1R10/PRKDC/PRMT2/RAD21/RAD9A/RBBP8/RBL2/RBM14/RNF167/SETMAR/SKA1/SKA3/SMARCA5/SPC24/SPDL1/SUV39H1/TAF6/TAOK1/TAOK2/TELO2/THAP5/TP53BP2/TP53I13/TPRA1/TRIAP1/TRIM37/TRIM39/UIMC1/WAC/WAPL/ZBTB17/ZFP36L1/ZFYVE19/ZNHIT1/ZWINT",109
"GO:0006282","GO:0006282","regulation of DNA repair","72/3320","236/18860",0.305084745762712,1.73310189912191,5.23825612451718,7.76738341291971e-07,9.89208641732878e-05,8.7417130866456e-05,"ABRAXAS1/ACTB/ACTR8/ARID1B/ATM/ATXN7L3/BABAM2/BCL7A/BCL7B/C1QBP/DDX11/DEK/DHX9/DPF2/EPC1/EPC2/ERCC6/FIGNL1/FUS/H2AX/HMGA2/HSF1/INO80C/INO80E/KAT7/MBTD1/MEAF6/MORF4L1/MRGBP/MRNIP/OGG1/PARP1/PARP3/PCNA/PIAS4/PML/POLH/PPP4R2/PRKDC/RAD51AP1/RECQL5/RNF126/RTEL1/SENP3/SETMAR/SHLD2/SIRT6/SIRT7/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/SUPT3H/SUV39H1/TADA2B/TAF12/TAF4/TAF6/TAF7/TEX15/TIGAR/TRIM28/TWIST1/UBE2V1/UIMC1/USP1/XRCC1/YEATS4/YY1/ZCWPW1",72
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","44/3320","122/18860",0.360655737704918,2.04878530515505,5.37165060556031,8.30164204217976e-07,0.000103567220007847,9.15231513651268e-05,"ABRAXAS1/ATM/AURKA/BABAM2/BRD4/BRSK1/CCNB1/CCND1/CCNQ/CDC14B/CDC25B/CDC25C/CDC6/CDC7/CDK1/CDK10/CENPF/CHFR/DTL/FBXO5/FHL1/FOXO4/FZR1/INTS3/KCNH5/MARK3/MRNIP/NABP2/NAE1/NPM1/PABIR1/PAXIP1/PKMYT1/RAD21/RBBP8/RCC2/SMARCD3/TAOK1/TAOK2/TRIM39/UIMC1/VPS4B/WNT10B/ZFYVE19",44
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","61/3320","192/18860",0.317708333333333,1.80481300200803,5.1808326859667,1.19520424547312e-06,0.000146125671051544,0.00012913238290038,"ABRAXAS1/AKAP8/ANAPC11/ANAPC7/APC/ARHGEF10/ATM/BCCIP/BUB3/CCNB1/CDK1/CDT1/CENPF/CEP192/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/CLASP1/EML4/FBXO5/GEN1/HASPIN/HNRNPU/KIF11/KIF2A/KLHL22/KNL1/MAD1L1/MAD2L1/MIS12/MYBL2/NCAPD3/NCAPH/NSMCE2/NUMA1/NUP62/RAD21/RAN/RCC1/RHOA/RMDN1/SEH1L/SKA1/SKA3/SMARCA5/SMC4/SPC24/SPDL1/SPICE1/STAG1/STAG2/TENT4A/TUBG1/TUBG2/UHRF1/VPS4B/WAPL/ZWINT",61
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","80/3320","274/18860",0.291970802919708,1.65860522381497,5.0758683666035,1.38957716465794e-06,0.000166558533481451,0.000147189061073778,"ABRAXAS1/APBB2/APC/ATM/BABAM2/BRD4/BRSK1/BUB3/CACNB4/CAMSAP3/CCNB1/CCND1/CDC14B/CDC45/CDC5L/CDC6/CDC73/CDK1/CDK2AP2/CDT1/CENPF/CEP63/CHFR/CLOCK/CRY1/DACT1/DNA2/DTL/ERCC6/EZH2/FBXO31/FBXO5/FBXO7/FHL1/FOXO4/FZR1/GEN1/GNB1L/H2AX/HASPIN/HORMAD1/INHBA/INTS3/INTS7/KANK2/KLHL22/KNL1/MAD1L1/MAD2L1/MRNIP/NABP2/NAE1/NSUN2/PABIR1/PKD2/PKMYT1/PLK3/PPP1R10/PRKDC/PRMT2/RAD21/RAD9A/RBBP8/RBL2/SETMAR/SKA1/SKA3/SPC24/SPDL1/TAOK1/TAOK2/TELO2/TPRA1/TRIAP1/TRIM39/UIMC1/WAC/ZFP36L1/ZFYVE19/ZWINT",80
"GO:0007127","GO:0007127","meiosis I","46/3320","132/18860",0.348484848484849,1.97964585615188,5.22051365323833,1.43981916283593e-06,0.000169211315733211,0.000149533345216465,"ANKRD31/ATM/AURKA/BAG6/BRME1/CCNE2/CDC25B/CKS2/DMRT1/EHMT2/ERCC4/FBXO5/HORMAD1/ING2/KASH5/KNL1/M1AP/MAEL/MAJIN/MCMDC2/MEI1/MLH1/MLH3/MOV10L1/MSH4/MSH5/PRDM9/PSMA8/RAD21/RAD51AP1/RAD54B/RMI1/RNF212/RPL10L/SIRT7/SLC25A31/SLX4/SPATA22/SPO11/STAG3/SYCE1/TEX15/TOP6BL/UBB/ZCWPW1/ZWINT",46
"GO:0016072","GO:0016072","rRNA metabolic process","79/3320","270/18860",0.292592592592593,1.66213743864346,5.06516032671449,1.47221845511629e-06,0.000169211315733211,0.000149533345216465,"BOP1/BRF1/BYSL/CDKN2A/CHD7/DDX10/DDX11/DDX51/DDX52/DEDD2/DKC1/ERCC2/ERCC6/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FBL/FTSJ3/GEMIN4/GTF2H5/GTF3A/GTF3C1/GTF3C2/HEATR1/KRI1/LYAR/MAK16/MAPT/MPHOSPH10/MPHOSPH6/MTERF4/MYG1/NAT10/NCL/NOB1/NOL7/NOLC1/NOP56/POLR1A/POLR2E/POP4/POP7/PPAN/PRKDC/PWP1/PWP2/RBFA/RIOK2/RPL5/RPP38/RPP40/RPS15/RPS16/RPUSD1/RRP1/RRP1B/RRP7A/RRP7BP/RRP9/SART1/SIRT7/SMARCA4/SMARCB1/SPIN1/SUV39H1/TAF1B/TFB1M/TOP1/TSR3/USP36/UTP18/UTP20/UTP4/WDR12/WDR18/WDR43/YTHDF2",79
"GO:0010506","GO:0010506","regulation of autophagy","103/3320","377/18860",0.273209549071618,1.55202773960564,5.00435614970399,1.49475070335243e-06,0.000169211315733211,0.000149533345216465,"ADRA1A/ADRB2/AKT1/ATG13/ATM/ATP13A2/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1D/ATP6V1E2/ATP6V1G1/BAG3/BNIP3/BNIP3L/CAPNS1/CDC37/CDK16/CDK5R1/CISD1/CISD2/CPTP/CSNK2A2/DAPK1/DAPK3/DDIT3/DNM1L/DRAM2/EEF1A2/EHMT2/EIF2AK1/ENDOG/ERCC4/EXOC7/EXOC8/FBXO7/FEZ1/FOXK1/FOXK2/FOXO1/FOXO3/GFAP/GPR137/IL10RA/IRGQ/KLHL22/LYPLA1/MAPT/MFSD8/MIR199A1/MLST8/MOAP1/MTDH/NOD2/NPRL2/NPRL3/NRBP2/OMA1/PHF23/PIK3CB/PINK1/PLK3/PRKN/PSAP/PYCARD/RAB3GAP2/RAB8A/RBX1/RIPK2/RNF152/RNF41/RNF5/ROCK1/RPGR/RRAGD/RUBCN/SLC25A4/SNRNP70/SNX32/SNX4/SNX6/SREBF1/SREBF2/STUB1/SUPT5H/SVIP/TBC1D25/TBK1/TIGAR/TOMM7/TPCN2/TRIM32/TRIM8/UBQLN1/ULK3/USP10/USP36/VHL/VPS13C/VPS26B/VPS35/WAC/XPA",103
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","40/3320","109/18860",0.36697247706422,2.08466895103349,5.24929651714612,1.55172198618872e-06,0.000172466845483121,0.000152410281973598,"ABRAXAS1/ATM/AURKA/BABAM2/BRD4/BRSK1/CCNB1/CCND1/CDC14B/CDC25B/CDC25C/CDC6/CDC7/CDK1/CENPF/CHFR/DTL/FBXO5/FHL1/FOXO4/FZR1/INTS3/KCNH5/MARK3/MRNIP/NABP2/NAE1/PABIR1/PKMYT1/RAD21/RBBP8/RCC2/SMARCD3/TAOK1/TAOK2/TRIM39/UIMC1/VPS4B/WNT10B/ZFYVE19",40
"GO:0034243","GO:0034243","regulation of transcription elongation by RNA polymerase II","36/3320","94/18860",0.382978723404255,2.17559600102538,5.28127808443384,1.5921313710634e-06,0.000173798197701975,0.000153586808201079,"BRD4/CCNK/CCNT2/CDC73/EAPP/ERCC6/EZH2/GTF2F1/HNRNPU/INTS11/INTS13/INTS2/INTS3/INTS7/LARP7/LDB1/MED11/MED15/MED18/MED20/MED25/MED26/MED28/MED4/NELFA/NELFB/NELFCD/NELFE/PARP1/PPP1R10/RECQL5/SIRT6/SUPT4H1/SUPT5H/VHL/WDR43",36
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","45/3320","129/18860",0.348837209302326,1.98164752031381,5.17097945146862,1.80654748684169e-06,0.000193744294509882,0.00017121332783881,"AKT1/AP3B1/ATG13/BAG3/BAG4/BAP1/BID/BNIP3L/CALM3/CDKN2A/CHCHD4/COX18/CSNK2A2/DDIT3/FBXO7/GDAP1/GRPEL1/GRPEL2/HSP90AA1/HSPD1/MAPT/MOAP1/MTCH2/MTERF4/MTX2/NPEPPS/OXA1L/PAM16/PINK1/PRKN/ROMO1/SAE1/SREBF1/SREBF2/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM34/TOMM40/TOMM7/UBE2D3/UBE2J2/UBL5/USP36",45
"GO:0048025","GO:0048025","negative regulation of mRNA splicing, via spliceosome","14/3320","22/18860",0.636363636363636,3.61500547645126,5.67243348083439,2.0615918044225e-06,0.000215281826562752,0.000190246211080793,"C1QBP/CELF4/DYRK1A/HNRNPK/NPM1/PTBP1/RBM42/RNPS1/SAP18/SRSF10/SRSF12/SRSF6/SRSF9/U2AF2",14
"GO:0046605","GO:0046605","regulation of centrosome cycle","26/3320","59/18860",0.440677966101695,2.50336940984276,5.34569412280383,2.07780594915792e-06,0.000215281826562752,0.000190246211080793,"AURKA/CCNF/CDK11A/CDK11B/CEP120/CEP295/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHORDC1/FBXW5/GEN1/MDM1/NAT10/NPM1/NUBP1/NUP62/PDCD6IP/PLK4/POC1A/RBM14/SPICE1/TRIM37/VPS4B",26
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","53/3320","162/18860",0.327160493827161,1.85850810650007,5.0723264294598,2.19363009157271e-06,0.000223494345829733,0.000197503677718441,"ABRAXAS1/AKAP8/ATM/AURKA/BABAM2/BRD4/BRSK1/CALM3/CCNB1/CCND1/CCNQ/CDC14B/CDC25B/CDC25C/CDC6/CDC7/CDK1/CDK10/CENPF/CHFR/DNM2/DTL/FBXL15/FBXO5/FHL1/FOXO4/FZR1/INTS3/KCNH5/KDM8/KHDRBS1/MARK3/MRNIP/NABP2/NAE1/NPM1/PABIR1/PAXIP1/PKMYT1/PLK3/PPM1D/PPME1/RAD21/RBBP8/RCC2/SMARCD3/TAOK1/TAOK2/TRIM39/UIMC1/VPS4B/WNT10B/ZFYVE19",53
"GO:0061982","GO:0061982","meiosis I cell cycle process","48/3320","142/18860",0.338028169014085,1.92024435771254,5.08768809815624,2.3207903584417e-06,0.000232573630510723,0.000205527111639738,"ANKRD31/ATM/AURKA/BAG6/BRME1/CCNE2/CDC25B/CDC25C/CKS2/DMRT1/EHMT2/ERCC4/FBXO5/HORMAD1/ING2/KASH5/KNL1/M1AP/MAEL/MAJIN/MCMDC2/MEI1/MLH1/MLH3/MOV10L1/MSH4/MSH5/PKMYT1/PRDM9/PSMA8/RAD21/RAD51AP1/RAD54B/RMI1/RNF212/RPL10L/SIRT7/SLC25A31/SLX4/SPATA22/SPO11/STAG3/SYCE1/TEX15/TOP6BL/UBB/ZCWPW1/ZWINT",48
"GO:0033045","GO:0033045","regulation of sister chromatid segregation","39/3320","107/18860",0.364485981308411,2.07054385767369,5.13291226313727,2.53344773149709e-06,0.000249789773913576,0.000220741150391224,"ACTB/ANAPC1/ANAPC11/ANAPC2/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CDK1/CENPF/CHFR/DPF2/FBXO5/GEN1/HASPIN/HNRNPU/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/NUMA1/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",39
"GO:0031507","GO:0031507","heterochromatin formation","53/3320","163/18860",0.325153374233129,1.84710621627615,5.02051850040128,2.70017678621758e-06,0.00026200286816108,0.000231533956004488,"BAP1/BEND3/CBX1/CBX5/CDKN2B-AS1/DNMT1/DYRK1A/EED/EHMT1/EHMT2/EZH1/EZH2/H1-2/H2AC11/H2AC12/H2AC13/H2AC15/H2AC17/H2AC18/H2AC19/H2AC20/H2AC25/H2AC6/H2AC8/H2AX/HMGA2/HNRNPK/HNRNPU/JARID2/L3MBTL1/MAEL/MBD1/MBD3/MECP2/MIS18A/MORC1/MOV10L1/PARTICL/PCGF3/PPM1D/SIRT6/SMARCA4/SMARCA5/SMCHD1/SPEN/SPIN1/SPTY2D1/SUV39H1/TDRD5/TEX15/TRIM28/UHRF1/YTHDC1",53
"GO:0034502","GO:0034502","protein localization to chromosome","43/3320","123/18860",0.349593495934959,1.9859437751004,5.07057886127599,2.84436891842758e-06,0.000271681674974184,0.000240087192259381,"ACD/APLF/ATM/BRD2/BRD3/BUB3/CDK1/CENPA/CHMP7/CTCFL/ERCC6/EZH2/H2AC8/H2AX/H2BC11/H4C14/H4C15/HASPIN/HTATSF1/JARID2/KNL1/LEF1/MIS18A/MMS22L/MRNIP/PARP1/PARP2/PARP3/PIAS4/PML/PRKDC/RAD21/RCC2/RNF4/RPA1/SIRT6/SMC5/SPDL1/SPIN1/SPO11/TNKS2/VCPIP1/WAPL",43
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","60/3320","193/18860",0.310880829015544,1.7660278419377,4.94411780607861,3.20526475199498e-06,0.000297134847968012,0.00026258035761093,"ABRAXAS1/APC/ATM/BABAM2/BRSK1/BUB3/CACNB4/CCNB1/CCND1/CDC14B/CDC6/CDC73/CDK1/CDK2AP2/CENPF/CHFR/DACT1/DTL/EZH2/FBXO31/FBXO5/FBXO7/FHL1/FOXO4/FZR1/GEN1/HASPIN/INHBA/INTS3/KANK2/KLHL22/KNL1/MAD1L1/MAD2L1/MRNIP/NABP2/NAE1/PABIR1/PKD2/PKMYT1/PLK3/PRKDC/PRMT2/RAD21/RBBP8/RBL2/SKA1/SKA3/SPC24/SPDL1/TAOK1/TAOK2/TPRA1/TRIAP1/TRIM39/UIMC1/WAC/ZFP36L1/ZFYVE19/ZWINT",60
"GO:0001701","GO:0001701","in utero embryonic development","113/3320","429/18860",0.263403263403263,1.49632094812818,4.80639730174402,3.23026003387698e-06,0.000297134847968012,0.00026258035761093,"ACVR1B/ADAM10/ADCY9/AKAP3/AKT1/APBA1/ARMC5/B9D1/BAP1/BMP2/BMP7/BMPR1A/BNIP2/BRK1/BTF3/BYSL/C2CD3/CAMSAP3/CCN1/CCNB1/CELF4/CHD7/CITED1/CMIP/CMTM3/CNOT1/CTR9/DAD1/DNAJB6/EIF2S2/ENDOG/ERCC2/FKRP/FOXC1/FUT8/GATA2/GPI/GRB2/GSE1/HCFC1/HEY2/HM13/HORMAD1/HS6ST1/HSF1/IGF2/INPP5K/IWS1/JAG2/KDM4C/KDM8/LEF1/LIG4/MAFF/MAFG/MATR3/MBD3/MBNL1/MDFI/MGAT1/MIB1/MYB/NCKAP1/NCOA1/NDEL1/NPAT/NR2F2/NSUN2/PALB2/PKD1/PKD2/PLK4/PLOD3/POLG2/PPP4R4/PRICKLE2/PTPN18/RBBP8/RIC8A/RPA1/RRP7A/RSPO3/RTCB/RTF1/SCO2/SEC24C/SEC24D/SENP2/SMAD2/SMAD4/SMARCB1/SMG9/SP3/SPINT2/SRSF1/SUV39H1/TAB1/TAF8/TBX3/TEAD4/TENT5C/TRIM28/TTLL4/TWIST1/UNK/VASH1/VASH2/WDTC1/XRCC2/YBX1/YTHDC1/ZFP14/ZFP36L1",113
"GO:0010824","GO:0010824","regulation of centrosome duplication","23/3320","50/18860",0.46,2.61313253012048,5.27914412124542,3.2566718164333e-06,0.000297134847968012,0.00026258035761093,"CCNF/CEP120/CEP295/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHORDC1/FBXW5/GEN1/MDM1/NAT10/NPM1/NUBP1/NUP62/PDCD6IP/PLK4/POC1A/RBM14/SPICE1/TRIM37/VPS4B",23
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","46/3320","136/18860",0.338235294117647,1.92142097802977,4.98460901344591,3.66449747282179e-06,0.000329427544872935,0.000291117663011168,"ABRAXAS1/APC/ATM/BABAM2/BRSK1/BUB3/CCNB1/CCND1/CDC14B/CDC6/CDK1/CENPF/CHFR/DTL/FBXO31/FOXO4/FZR1/GEN1/HASPIN/INTS3/KLHL22/KNL1/MAD1L1/MAD2L1/MRNIP/NABP2/NAE1/PABIR1/PLK3/PPP1R10/PRKDC/RAD9A/RBBP8/SETMAR/SKA1/SKA3/SPC24/SPDL1/TAOK1/TAOK2/TRIAP1/TRIM39/UIMC1/WAC/ZFYVE19/ZWINT",46
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","72/3320","246/18860",0.292682926829268,1.66265060240964,4.83543066960564,4.15888140668543e-06,0.000368452783174899,0.000325604567187027,"ACTB/ACVR1B/AKT1/APC/APPL2/ARID1B/BCL7A/BCL7B/BID/CACNB4/CACUL1/CCNB1/CCND1/CCND3/CCNE2/CCNF/CCNH/CCNI/CCNJL/CCNP/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK2AP2/CDKN2A/CDKN2C/CPSF3/CUL2/DACT1/DDX3X/DPF2/EIF4EBP1/EZH2/FBXO31/FBXO7/FHL1/GSPT1/ID2/INHBA/KANK2/KHDRBS1/MEPCE/MYB/PIAS1/PKD1/PKD2/PLK3/PLRG1/POLE/PPP2CA/PPP6C/PRKDC/PRMT2/RBBP8/RBL2/RBX1/RCC1/SENP2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/TFDP1/TMEM14B/TRIAP1/UBE2E2/USP37/USP38/WAC",72
"GO:0140013","GO:0140013","meiotic nuclear division","62/3320","203/18860",0.305418719211823,1.73499910973945,4.86650071047127,4.23104024733336e-06,0.000369490700456412,0.000326521782696463,"ANKRD31/ASZ1/ATM/AURKA/BAG6/BRME1/CCNE2/CDC25B/CHFR/CKS2/DMRT1/EHMT2/ERCC4/FANCA/FBXO5/FIGNL1/FZR1/HORMAD1/HSF1/ING2/KASH5/KCTD19/KNL1/M1AP/MAEL/MAJIN/MCMDC2/MEI1/MEIOSIN/MLH1/MLH3/MOV10L1/MSH4/MSH5/NCAPH/PRDM9/PSMA8/RAB24/RAD21/RAD51AP1/RAD54B/RMI1/RNF212/RPL10L/SIRT7/SKA1/SKA3/SLC25A31/SLX4/SMC4/SPATA22/SPIRE2/SPO11/STAG3/SYCE1/TEX15/TOP6BL/TUBB8/UBB/ZCWPW1/ZNF541/ZWINT",62
"GO:0034244","GO:0034244","negative regulation of transcription elongation by RNA polymerase II","14/3320","23/18860",0.608695652173913,3.4578313253012,5.45146199885667,4.41208305149644e-06,0.00037129512240097,0.000328116364290387,"EAPP/EZH2/HNRNPU/LARP7/NELFA/NELFB/NELFCD/NELFE/PARP1/PPP1R10/RECQL5/SIRT6/SUPT4H1/VHL",14
"GO:0050686","GO:0050686","negative regulation of mRNA processing","14/3320","23/18860",0.608695652173913,3.4578313253012,5.45146199885667,4.41208305149644e-06,0.00037129512240097,0.000328116364290387,"C1QBP/CELF4/DYRK1A/HNRNPK/NPM1/PTBP1/RBM42/RNPS1/SAP18/SRSF10/SRSF12/SRSF6/SRSF9/U2AF2",14
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","41/3320","117/18860",0.35042735042735,1.99068067140356,4.96832426501445,4.47922520901601e-06,0.00037129512240097,0.000328116364290387,"C1QBP/CELF4/CIRBP/DAZAP1/DYRK1A/FMR1/HNRNPA1/HNRNPK/HNRNPL/HNRNPU/KHDRBS1/KHDRBS3/LARP7/NCL/NOVA1/NPM1/PTBP1/QKI/RBFOX1/RBM14/RBM19/RBM23/RBM42/RNPS1/SAP18/SNRNP70/SNW1/SRPK1/SRPK2/SRSF1/SRSF10/SRSF12/SRSF2/SRSF5/SRSF6/SRSF9/TIA1/TRA2A/U2AF2/UPF1/YTHDC1",41
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","48/3320","145/18860",0.331034482758621,1.88051516410469,4.91958863998371,4.4946571335959e-06,0.00037129512240097,0.000328116364290387,"ABRAXAS1/ATM/AURKA/BABAM2/BRD4/BRSK1/CALM3/CCNB1/CCND1/CDC14B/CDC25B/CDC25C/CDC6/CDC7/CDK1/CENPF/CHFR/DNM2/DTL/FBXL15/FBXO5/FHL1/FOXO4/FZR1/INTS3/KCNH5/KDM8/KHDRBS1/MARK3/MRNIP/NABP2/NAE1/PABIR1/PKMYT1/PLK3/PPM1D/PPME1/RAD21/RBBP8/RCC2/SMARCD3/TAOK1/TAOK2/TRIM39/UIMC1/VPS4B/WNT10B/ZFYVE19",48
"GO:0034063","GO:0034063","stress granule assembly","19/3320","38/18860",0.5,2.84036144578313,5.24885898430421,5.02849008192952e-06,0.000408814826911046,0.000361272816638827,"ATXN2/ATXN2L/CAPRIN1/CIRBP/DAZAP2/DDX3X/DYNC1H1/EIF2S1/FMR1/G3BP2/HSF1/MAPT/PUM2/QKI/RPS23/TIA1/USP10/YTHDF1/YTHDF2",19
"GO:0032785","GO:0032785","negative regulation of DNA-templated transcription, elongation","15/3320","26/18860",0.576923076923077,3.27734012974977,5.3708887274153,5.08259886229994e-06,0.000408814826911046,0.000361272816638827,"EAPP/EZH2/HNRNPU/LARP7/NELFA/NELFB/NELFCD/NELFE/PARP1/PPP1R10/RECQL5/SIRT6/SUPT4H1/SUPT5H/VHL",15
"GO:0006261","GO:0006261","DNA-templated DNA replication","54/3320","171/18860",0.315789473684211,1.79391249207356,4.82037165031177,5.82959134658978e-06,0.000462808985736407,0.000408987871369771,"ATM/BOD1L1/CAMSAP3/CCNE2/CDC34/CDC45/CDC6/CDC7/CDK1/CDT1/CHRAC1/DDX11/DNA2/DNAJA3/DYNLL1/ENDOG/FBXO5/FZR1/GEN1/GMNN/KAT7/LIG3/LRWD1/MCM2/MCM4/MCM6/MMS22L/ORC6/PARP1/PCNA/POLA1/POLA2/POLD3/POLE/POLG2/POLN/POLRMT/PRIM1/PRKDC/RBBP8/RECQL5/REV3L/RFC3/RNF126/RPA1/RTEL1/SAMHD1/SENP2/SETMAR/TWNK/UPF1/WDHD1/WDR18/WRNIP1",54
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle","36/3320","99/18860",0.363636363636364,2.06571741511501,4.91399299651405,6.45499850488908e-06,0.000505889818722909,0.000447058735858175,"ACTB/ANAPC1/ANAPC11/ANAPC2/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/CHFR/DPF2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",36
"GO:0070936","GO:0070936","protein K48-linked ubiquitination","39/3320","111/18860",0.351351351351351,1.99592966460436,4.86411649985321,7.05522609751305e-06,0.00054593160929237,0.000482443975115749,"ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC2/ANAPC7/CDC34/DUSP22/FBXO7/FOXO4/ITCH/KBTBD2/PPIA/PRKN/RBX1/RNF126/RNF152/RNF170/RNF187/RNF216/RNF4/RNF5/SKP1/TCF25/TTC3/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2G1/UBE2G2/UBE2K/UBE2Q2/UBE2R2/UBE2T/UBE3A/UBE3C/USP38/ZNRF1",39
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","35/3320","96/18860",0.364583333333333,2.0710968875502,4.86300287782057,8.07235683971237e-06,0.000616828967014522,0.000545096517123735,"ACTB/ANAPC1/ANAPC11/ANAPC2/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/DPF2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",35
"GO:0006403","GO:0006403","RNA localization","62/3320","208/18860",0.298076923076923,1.69329240037071,4.64716688331782,1.00122774440694e-05,0.00075561792611847,0.000667745391071657,"ALKBH5/ALYREF/ATM/ATXN2/CAPRIN1/CCT3/CCT5/DDX25/DDX39A/DDX39B/DHX9/DKC1/FBL/FMR1/FXR2/FYTTD1/G3BP2/GLE1/HNRNPA1/HNRNPAB/HNRNPU/HSF1/IWS1/KHDRBS1/KHSRP/MEX3D/NSUN2/NUP107/NUP155/NUP210/NUP214/NUP50/NUP62/NXF1/PARN/PCID2/PRPF6/PUM2/QKI/RAE1/RAN/RANBP2/RBFOX1/RBM33/SEH1L/SENP2/SLBP/SMG6/SMG7/SRSF1/STAU2/THOC3/THOC6/TOMM20/UPF1/UPF2/XPO5/YBX1/YTHDC1/YY1/ZC3H3/ZFP36L1",62
